[2024-09-08 20:08:18,510: INFO: main: welcome to my 1st log]
[2024-09-09 19:14:35,122: INFO: data_ingestion: veh_value    float64
exposure     float64
clm            int64
numclaims      int64
claimcst0    float64
veh_body      object
veh_age        int64
gender        object
area          object
agecat         int64
X_OBSTAT_     object
dtype: object]
[2024-09-09 19:14:35,125: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-09 19:14:35,126: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-09 19:20:46,568: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:20:46,572: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:20:46,578: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:20:46,580: INFO: common: created directory at: artifacts]
[2024-09-09 19:20:46,581: INFO: common: created directory at: artifacts/data_validation]
[2024-09-09 19:24:01,389: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-09 19:24:01,394: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:24:01,397: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:24:01,407: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:24:01,408: INFO: common: created directory at: artifacts]
[2024-09-09 19:24:01,408: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-09 19:24:01,409: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-09 19:24:01,409: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-09 19:24:01,410: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-09 19:24:01,414: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:24:01,416: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:24:01,419: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:24:01,420: INFO: common: created directory at: artifacts]
[2024-09-09 19:24:01,421: INFO: common: created directory at: artifacts/data_validation]
[2024-09-09 19:24:01,507: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-09 19:26:11,446: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:26:11,449: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:26:11,454: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:26:11,457: INFO: common: created directory at: artifacts]
[2024-09-09 19:26:11,488: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 19:29:15,671: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:29:15,675: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:29:15,682: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:29:15,684: INFO: common: created directory at: artifacts]
[2024-09-09 19:29:15,686: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 19:29:17,153: INFO: 3971988895: Data Splitting is completed]
[2024-09-09 19:30:33,155: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:30:33,160: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:30:33,166: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:30:33,168: INFO: common: created directory at: artifacts]
[2024-09-09 19:30:33,170: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 19:30:34,669: INFO: 2695106921: Data Splitting is completed]
[2024-09-09 19:44:31,502: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:44:31,504: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:44:31,509: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:44:31,511: INFO: common: created directory at: artifacts]
[2024-09-09 19:44:31,512: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 19:45:51,298: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:45:51,300: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:45:51,305: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:45:51,306: INFO: common: created directory at: artifacts]
[2024-09-09 19:45:51,307: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 19:47:19,375: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:47:19,378: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:47:19,383: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:47:19,384: INFO: common: created directory at: artifacts]
[2024-09-09 19:47:19,385: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 19:48:22,228: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:48:22,231: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:48:22,235: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:48:22,237: INFO: common: created directory at: artifacts]
[2024-09-09 19:48:22,238: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 19:48:23,802: INFO: 3699575168: Data Splitting is completed]
[2024-09-09 19:53:49,418: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:53:49,421: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:53:49,426: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:53:49,429: INFO: common: created directory at: artifacts]
[2024-09-09 19:53:49,431: INFO: common: created directory at: artifacts/training]
[2024-09-09 19:57:30,860: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:57:30,863: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:57:30,868: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:57:30,870: INFO: common: created directory at: artifacts]
[2024-09-09 19:57:30,872: INFO: common: created directory at: artifacts/training]
[2024-09-09 19:57:53,628: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 19:57:53,630: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 19:57:53,635: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 19:57:53,637: INFO: common: created directory at: artifacts]
[2024-09-09 19:57:53,638: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:01:12,352: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:01:12,354: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:01:12,359: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:01:12,361: INFO: common: created directory at: artifacts]
[2024-09-09 20:01:12,362: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:01:26,856: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:01:26,860: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:01:26,869: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:01:26,871: INFO: common: created directory at: artifacts]
[2024-09-09 20:01:26,873: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:03:05,545: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:03:05,548: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:03:05,553: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:03:05,554: INFO: common: created directory at: artifacts]
[2024-09-09 20:03:05,555: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:03:51,872: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:03:51,874: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:03:51,879: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:03:51,881: INFO: common: created directory at: artifacts]
[2024-09-09 20:03:51,882: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:04:10,412: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:04:10,415: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:04:10,419: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:04:10,421: INFO: common: created directory at: artifacts]
[2024-09-09 20:04:10,423: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:04:35,799: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:04:35,801: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:04:35,806: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:04:35,808: INFO: common: created directory at: artifacts]
[2024-09-09 20:04:35,809: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:15:26,065: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:15:26,067: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:15:26,072: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:15:26,073: INFO: common: created directory at: artifacts]
[2024-09-09 20:15:26,074: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 20:15:27,710: INFO: 2692689720: Data Splitting is completed]
[2024-09-09 20:15:27,711: INFO: 2692689720: [[ 0.44184294  0.12687923  0.24744143 -0.13677921  0.        ]
 [-0.92108149 -0.76374306  0.67175776 -0.13677921  0.        ]
 [ 1.99629112  2.6489218  -0.52575721 -0.13677921  0.        ]
 [ 1.78980902  2.12453671 -0.29002591 -0.13677921  0.        ]
 [ 1.32051161  1.2089437  -0.57290347 -0.13677921  0.        ]]]
[2024-09-09 20:17:04,730: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:17:04,732: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:17:04,737: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:17:04,739: INFO: common: created directory at: artifacts]
[2024-09-09 20:17:04,740: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 20:17:06,371: INFO: 357662993: Data Splitting is completed]
[2024-09-09 20:17:06,373: INFO: 357662993: [[ 0.44184294  0.12687923  0.24744143 -0.13677921  0.        ]]]
[2024-09-09 20:27:56,796: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:27:56,799: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:27:56,804: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:27:56,806: INFO: common: created directory at: artifacts]
[2024-09-09 20:27:56,807: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 20:27:58,629: INFO: 4032039393: Data Splitting is completed]
[2024-09-09 20:27:58,630: INFO: 4032039393: [[ 0.44184294  0.12687923  0.24744143 -0.13677921  0.        ]]]
[2024-09-09 20:30:32,028: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:30:32,031: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:30:32,040: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:30:32,042: INFO: common: created directory at: artifacts]
[2024-09-09 20:30:32,043: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:31:37,448: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:31:37,451: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:31:37,456: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:31:37,458: INFO: common: created directory at: artifacts]
[2024-09-09 20:31:37,459: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:32:32,593: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:32:32,596: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:32:32,600: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:32:32,601: INFO: common: created directory at: artifacts]
[2024-09-09 20:32:32,603: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:33:38,566: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:33:38,569: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:33:38,573: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:33:38,575: INFO: common: created directory at: artifacts]
[2024-09-09 20:33:38,576: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:33:48,292: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:33:48,295: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:33:48,299: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:33:48,300: INFO: common: created directory at: artifacts]
[2024-09-09 20:33:48,303: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:34:48,804: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:34:48,806: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:34:48,811: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:34:48,812: INFO: common: created directory at: artifacts]
[2024-09-09 20:34:48,814: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:40:03,125: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:40:03,128: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:40:03,133: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:40:03,135: INFO: common: created directory at: artifacts]
[2024-09-09 20:40:03,136: INFO: common: created directory at: artifacts/training]
[2024-09-09 20:40:30,666: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-09 20:40:30,669: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-09 20:40:30,678: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-09 20:40:30,680: INFO: common: created directory at: artifacts]
[2024-09-09 20:40:30,682: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-09 20:40:32,429: INFO: 1220137554: Data Splitting is completed]
[2024-09-09 20:40:32,430: INFO: 1220137554: [[ 0.44184294  0.12687923  0.24744143 -0.13677921  0.        ]]]
[2024-09-09 20:42:14,817: INFO: common: yaml file: config\config.yaml loaded successfully]
